schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract
775,discovery__discovery_10__dwa__tau_x_300,discovery,discovery_10,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.776020240300031,0.7610520952368384,30.00000000000189,30.00000000000189,0.49112915961980225,0.804564807753719,0.0020224573233333307,0.017651707,true,true,true,true
776,holdout__holdout_17__teb__tau_y_500,holdout,holdout_17,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,89,445,3.3096131430491993,0.21076030457533532,4.4499999999999496,4.4499999999999496,1.5512538315539872,0.14974398555176033,0.017134787366666675,0.032412704,true,true,true,true
777,holdout__holdout_15__dwa__tau_w_100,holdout,holdout_15,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.6985783503107775,0.001475495876666667,0.003862447,true,true,true,true
778,holdout__holdout_06__dwa__tau_y_500,holdout,holdout_06,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.1529223589499025,0.5498683643061401,30.00000000000189,30.00000000000189,2.2430856568412842,0.31494328527479676,0.002610411183333335,0.017043609,true,true,true,true
779,holdout__holdout_01__dwa__tau_x_100,holdout,holdout_01,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.5970311968398299,0.0015864560300000018,0.003907137,true,true,true,true
780,holdout__holdout_04__teb__delay_050,holdout,holdout_04,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,303,1513,0.001122153918139633,0.0954215796376194,15.129999999999722,15.129999999999722,5.740529074234161,0.21231158688746876,0.011128873778877885,0.029926368,true,true,true,true
781,holdout__holdout_18__dwa__tau_x_300,holdout,holdout_18,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987688891493585,0.06828936295412627,30.00000000000189,30.00000000000189,0.05226722964506285,0.4623629043812177,0.0015389720333333348,0.006875896,true,true,true,true
782,holdout__holdout_02__teb__delay_050,holdout,holdout_02,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,274,1366,0.07713470405086796,0.0964343014009139,13.659999999999753,13.659999999999753,5.784804990100633,0.10757448647441098,0.011801791058394158,0.032724888,true,true,true,true
783,discovery__discovery_12__dwa__tau_x_300,discovery,discovery_12,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987983755832255,0.06059223231982813,30.00000000000189,30.00000000000189,0.08880162185125437,0.7711618570354221,0.0014506562516666678,0.004378433,true,true,true,true
784,holdout__holdout_10__dwa__tau_y_500,holdout,holdout_10,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797485535329291,0.16342103560456253,30.00000000000189,30.00000000000189,0.14694983650681062,0.7792966697511763,0.0012279433000000005,0.005437385,true,true,true,true
785,holdout__holdout_09__dwa__tau_w_300,holdout,holdout_09,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.9488747089592695,1.0701249630508014,30.00000000000189,30.00000000000189,1.3714114046224395,0.3602819767010461,0.00228639018,0.017258255,true,true,true,true
786,holdout__holdout_12__dwa__delay_100,holdout,holdout_12,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799886964378005,0.05644748660638437,30.00000000000189,30.00000000000189,0.10753009517542378,0.4674561242962847,0.001240107456666666,0.005327278,true,true,true,true
787,holdout__holdout_10__teb__tau_w_300,holdout,holdout_10,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,330,1646,0.06380554843799939,0.09570467207262813,16.459999999999773,16.459999999999773,5.3842617732380855,0.1702759497954766,0.00931660736363637,0.041128846,true,true,true,true
788,holdout__holdout_16__teb__tau_x_100,holdout,holdout_16,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,231,1155,0.0654098740417233,0.09877514251984582,11.549999999999798,11.549999999999798,5.013745497098687,0.18185312424083344,0.009879345558441562,0.029174357,true,true,true,true
789,discovery__discovery_10__teb__delay_050,discovery,discovery_10,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,290,1450,0.0799994889474556,0.014120455052795359,14.499999999999735,14.499999999999735,6.074442957602305,0.08424507235036677,0.010099529475862068,0.030988375,true,true,true,true
790,discovery__discovery_12__dwa__tau_w_100,discovery,discovery_12,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.7622509264652538,0.001206832703333334,0.00454297,true,true,true,true
791,discovery__discovery_17__dwa__delay_050,discovery,discovery_17,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800409713394666,0.05368432774527802,30.00000000000189,30.00000000000189,0.10330025774373841,1.4716828856569322,0.00150237697,0.004283966,true,true,true,true
792,holdout__holdout_13__dwa__tau_y_300,holdout,holdout_13,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.3869694424718024,0.8638812399611208,30.00000000000189,30.00000000000189,3.1252242828748256,0.2868325261601462,0.003361892723333335,0.019702316,true,true,true,true
793,holdout__holdout_04__dwa__delay_100,holdout,holdout_04,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.743023007822322,0.27848688383880865,30.00000000000189,30.00000000000189,0.16409217009744978,0.4635040066702266,0.001463274228333336,0.005728052,true,true,true,true
794,holdout__holdout_08__dwa__tau_w_300,holdout,holdout_08,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.200933258337118,0.5510764992379192,30.00000000000189,30.00000000000189,1.3413151022786522,0.418370372341033,0.002378639763333334,0.017240285,true,true,true,true
795,holdout__holdout_18__dwa__delay_200,holdout,holdout_18,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,483,2415,2.1921615584543575,0.9483553214894738,24.150000000000976,24.150000000000976,2.763772884326514,0.1448377234284178,0.0029746959297520634,0.016552731,true,true,true,true
796,discovery__discovery_04__dwa__delay_100,discovery,discovery_04,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,360,1800,3.309637599724016,0.9146050542801247,18.000000000000014,18.000000000000014,1.7358267132380913,0.07604556274914506,0.0026216974847645437,0.00842162,true,true,true,true
797,discovery__discovery_13__teb__tau_w_300,discovery,discovery_13,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,318,1587,0.03213601220866656,0.09778983958276388,15.869999999999706,15.869999999999706,5.488383010225294,0.167988182290905,0.010686403682389939,0.040628786,true,true,true,true
798,discovery__discovery_06__teb__tau_x_100,discovery,discovery_06,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,315,1574,0.06625230724666542,0.09716589004643335,15.739999999999709,15.739999999999709,6.617656722081615,0.1810568444054003,0.013175874612698408,0.03387365,true,true,true,true
799,holdout__holdout_09__dwa__tau_x_100,holdout,holdout_09,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.8035557500980427,0.0010763351933333336,0.003694578,true,true,true,true
800,holdout__holdout_10__teb__tau_w_100,holdout,holdout_10,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,246,1227,0.06962420560065793,0.0993860716797108,12.269999999999783,12.269999999999783,5.302273267127873,0.1185163053906461,0.009132728776422768,0.02601209,true,true,true,true
801,holdout__holdout_12__dwa__delay_050,holdout,holdout_12,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800409713394666,0.05368432774527802,30.00000000000189,30.00000000000189,0.10330025774373841,0.4689803608113008,0.001302730628333334,0.004824573,true,true,true,true
802,holdout__holdout_06__teb__tau_y_500,holdout,holdout_06,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,306,1529,0.06757328273020138,0.09584953674947631,15.289999999999718,15.289999999999718,5.883170427099915,0.1203246458749221,0.011641766035947718,0.034833399,true,true,true,true
803,holdout__holdout_17__dwa__tau_y_500,holdout,holdout_17,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797485535329291,0.16342103560456253,30.00000000000189,30.00000000000189,0.14694983650681062,0.36722946229776193,0.0013690910316666639,0.010727591,true,true,true,true
804,holdout__holdout_15__dwa__tau_y_500,holdout,holdout_15,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797485535329291,0.16342103560456253,30.00000000000189,30.00000000000189,0.14694983650681062,0.6991438732371059,0.0014269549166666662,0.010839555,true,true,true,true
805,holdout__holdout_15__dwa__delay_200,holdout,holdout_15,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.798693959698342,0.10914475896004373,30.00000000000189,30.00000000000189,0.11073616392538553,0.7010096814387524,0.001349190571666668,0.005237069,true,true,true,true
806,holdout__holdout_14__dwa__delay_200,holdout,holdout_14,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.798693959698342,0.10914475896004373,30.00000000000189,30.00000000000189,0.11073616392538553,0.6901857704011864,0.0013250020699999998,0.005063209,true,true,true,true
807,discovery__discovery_02__dwa__tau_y_150,discovery,discovery_02,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.273844879241594,0.5715794767558812,30.00000000000189,30.00000000000189,2.190274031651163,0.39746396508645354,0.0024293581016666685,0.022424879,true,true,true,true
808,holdout__holdout_05__dwa__tau_x_100,holdout,holdout_05,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.9210500412375878,0.0015883946866666675,0.004916405,true,true,true,true
809,discovery__discovery_12__teb__tau_x_300,discovery,discovery_12,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,253,1265,0.04863448299125987,0.09675903743964888,12.649999999999775,12.649999999999775,5.149862271046583,0.17746019621441017,0.011880221565217397,0.030058228,true,true,true,true
810,holdout__holdout_12__dwa__tau_x_100,holdout,holdout_12,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.4923156539887914,0.0013438921750000006,0.008355311,true,true,true,true
811,holdout__holdout_08__dwa__tau_x_300,holdout,holdout_08,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987983755832255,0.06059223231982813,30.00000000000189,30.00000000000189,0.08880162185125437,0.524863016438126,0.0014852518700000001,0.008786119,true,true,true,true
812,discovery__discovery_01__teb__tau_w_300,discovery,discovery_01,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,347,1734,0.017931636342681533,0.09394615152160612,17.33999999999991,17.33999999999991,5.453456069093275,0.09355333030725736,0.009058571083573485,0.028813312,true,true,true,true
813,discovery__discovery_03__dwa__tau_w_100,discovery,discovery_03,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.5767083318281437,0.0011493800933333332,0.004363796,true,true,true,true
814,discovery__discovery_13__dwa__tau_w_300,discovery,discovery_13,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.643570302373042,0.7850839165605785,30.00000000000189,30.00000000000189,0.7601580732579563,0.29561012603583825,0.0022378990299999997,0.009239906,true,true,true,true
815,holdout__holdout_03__teb__tau_x_100,holdout,holdout_03,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,243,1214,0.04702065925811943,0.09824777910425608,12.139999999999786,12.139999999999786,5.374861913572116,0.13685069461036292,0.009806554226337458,0.026976848,true,true,true,true
816,discovery__discovery_19__dwa__tau_y_500,discovery,discovery_19,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,491,2454,0.06550853032409754,0.0991277877339302,24.540000000001037,24.540000000001037,6.983645801317894,0.09782677377661889,0.005484985853360491,0.02349846,true,true,true,true
817,holdout__holdout_11__dwa__tau_x_100,holdout,holdout_11,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.751622632976504,0.051908026079318347,30.00000000000189,30.00000000000189,0.12779152653451933,0.5234999999999999,0.0011064266399999996,0.005294838,true,true,true,true
818,discovery__discovery_19__dwa__delay_200,discovery,discovery_19,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,179,895,3.2742953237597603,0.7065788181596458,8.949999999999854,8.949999999999854,3.1634613197014363,0.1874412128875996,0.006452128183333336,0.018491982,true,true,true,true
819,discovery__discovery_02__teb__tau_w_300,discovery,discovery_02,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,261,1301,0.02586981860409351,0.09742788846081099,13.009999999999767,13.009999999999767,5.200684215638733,0.1594379984254109,0.009902493260536407,0.028052153,true,true,true,true
820,holdout__holdout_17__dwa__delay_050,holdout,holdout_17,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800409713394666,0.05368432774527802,30.00000000000189,30.00000000000189,0.10330025774373841,0.36593131153863556,0.001266528434999999,0.004846798,true,true,true,true
821,holdout__holdout_10__teb__tau_x_100,holdout,holdout_10,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,235,1171,0.07869660937389175,0.059838150763630096,11.709999999999795,11.709999999999795,5.330089935351359,0.06704064853637932,0.00929211294893616,0.025731811,true,true,true,true
